"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM"	"temp"	"pressure"	"humidity"	"wind"	"WindTemp" 
2171	"2022-08-10 01:42:40"	357	26.8	20.51	1011	100	2.28329	8
2172	"2022-08-10 01:42:50"	357	26.8	20.51	1011	100	2.55757	8
2173	"2022-08-10 01:43:00"	356	26.2	20.51	1011	100	2.40441	8
2174	"2022-08-10 01:43:10"	356	26.2	20.51	1011	100	2.33006	8
2175	"2022-08-10 01:43:20"	356	26.2	20.51	1011	100	2.45903	8
2176	"2022-08-10 01:43:30"	356	26.2	20.51	1011	100	2.39050	8
2177	"2022-08-10 01:43:40"	356	26.2	20.51	1011	100	2.71677	8
2178	"2022-08-10 01:43:50"	356	26.2	20.51	1011	100	2.37752	8
2179	"2022-08-10 01:44:00"	356	26.2	20.51	1011	100	2.60791	8
2180	"2022-08-10 01:44:10"	356	26.2	20.51	1011	100	2.35670	8
2181	"2022-08-10 01:44:20"	356	26.2	20.51	1011	100	2.25718	8
2182	"2022-08-10 01:44:30"	356	26.2	20.51	1011	100	2.82857	8
2183	"2022-08-10 01:44:40"	356	26.2	20.51	1011	100	2.37752	8
2184	"2022-08-10 01:44:50"	357	26.8	20.51	1011	100	2.42569	8
2185	"2022-08-10 01:45:00"	356	26.2	20.51	1011	100	2.11066	7
2186	"2022-08-10 01:45:10"	356	26.2	20.51	1011	100	2.09101	8
2187	"2022-08-10 01:45:20"	356	26.2	20.51	1011	100	2.02299	8
2188	"2022-08-10 01:45:30"	356	26.2	20.51	1011	100	2.40441	8
2189	"2022-08-10 01:45:40"	356	26.2	20.51	1011	100	2.60791	8
2190	"2022-08-10 01:45:50"	357	26.8	20.51	1011	100	1.93288	8
2191	"2022-08-10 01:46:00"	356	26.2	20.51	1011	100	3.28992	8
2192	"2022-08-10 01:46:10"	356	26.2	20.51	1011	100	2.23136	8
2193	"2022-08-10 01:46:20"	356	26.2	20.51	1011	100	2.60791	8
2194	"2022-08-10 01:46:30"	356	26.2	20.51	1011	100	2.45282	8
2195	"2022-08-10 01:46:40"	356	26.2	20.51	1011	100	2.37752	8
2196	"2022-08-10 01:46:50"	356	26.2	20.51	1011	100	2.96710	8
2197	"2022-08-10 01:47:00"	356	26.2	20.51	1011	100	2.00419	8
2198	"2022-08-10 01:47:10"	356	26.2	20.51	1011	100	2.35670	8
2199	"2022-08-10 01:47:20"	356	26.2	20.51	1011	100	2.04727	8
2200	"2022-08-10 01:47:30"	357	26.8	20.51	1011	100	2.16046	8
2201	"2022-08-10 01:47:40"	356	26.2	20.51	1011	100	2.37752	8
2202	"2022-08-10 01:47:49"	356	26.2	20.51	1011	100	2.33006	8
2203	"2022-08-10 01:47:59"	356	26.2	20.51	1011	100	2.30371	8
2204	"2022-08-10 01:48:09"	357	26.8	20.51	1011	100	2.35092	8
2205	"2022-08-10 01:48:19"	356	26.2	20.51	1011	100	2.79866	8
2206	"2022-08-10 01:48:29"	357	26.8	20.51	1011	100	2.72368	8
2207	"2022-08-10 01:48:39"	356	26.2	20.51	1011	100	2.45903	8
2208	"2022-08-10 01:48:49"	356	26.2	20.51	1011	100	2.55757	8
2209	"2022-08-10 01:48:59"	356	26.2	20.51	1011	100	2.28329	8
2210	"2022-08-10 01:49:09"	356	26.2	20.51	1011	100	2.27763	8
2211	"2022-08-10 01:49:19"	356	26.2	20.51	1011	100	2.66521	8
2212	"2022-08-10 01:49:29"	356	26.2	20.51	1011	100	2.45282	8
2213	"2022-08-10 01:49:39"	356	26.2	20.51	1011	100	2.76906	8
2214	"2022-08-10 01:49:49"	356	26.2	20.51	1011	100	2.20580	8
2215	"2022-08-10 01:49:59"	356	26.2	20.51	1011	100	2.66521	8
2216	"2022-08-10 01:50:09"	356	26.2	20.51	1011	100	2.30967	8
2217	"2022-08-10 01:50:19"	356	26.2	20.51	1011	100	2.38361	8
2218	"2022-08-10 01:50:29"	356	26.2	20.51	1011	100	2.57969	8
2219	"2022-08-10 01:50:39"	356	26.2	20.51	1011	100	2.09101	8
2220	"2022-08-10 01:50:49"	356	26.2	20.51	1011	100	2.96710	8
2221	"2022-08-10 01:50:59"	356	26.2	20.51	1011	100	2.48024	8
2222	"2022-08-10 01:51:09"	356	26.2	20.51	1011	100	2.07182	8
2223	"2022-08-10 01:51:19"	356	26.2	20.51	1011	100	2.28329	8
2224	"2022-08-10 01:51:29"	356	26.2	20.51	1011	100	2.53594	8
2225	"2022-08-10 01:51:39"	356	26.2	20.51	1011	100	2.74612	8
2226	"2022-08-10 01:51:49"	356	26.2	20.51	1011	100	2.28329	8
2227	"2022-08-10 01:51:59"	356	26.2	20.51	1011	100	1.89646	8
2228	"2022-08-10 01:52:09"	356	26.2	20.51	1011	100	2.61436	8
2229	"2022-08-10 01:52:19"	356	26.2	20.51	1011	100	2.76906	8
2230	"2022-08-10 01:52:29"	356	26.2	20.51	1011	100	2.45282	8
2231	"2022-08-10 01:52:39"	356	26.2	20.51	1011	100	2.20580	8
2232	"2022-08-10 01:52:49"	356	26.2	20.51	1011	100	2.63641	8
2233	"2022-08-10 01:52:59"	356	26.2	20.51	1011	100	2.96710	8
2234	"2022-08-10 01:53:09"	356	26.2	20.51	1011	100	2.65896	8
2235	"2022-08-10 01:53:19"	356	26.2	20.51	1011	100	2.99814	8
2236	"2022-08-10 01:53:29"	356	26.2	20.51	1011	100	2.16046	8
2237	"2022-08-10 01:53:39"	356	26.2	20.51	1011	100	2.91257	8
2238	"2022-08-10 01:53:49"	356	26.2	20.51	1011	100	2.63641	8
2239	"2022-08-10 01:53:59"	356	26.2	20.51	1011	100	2.55757	8
2240	"2022-08-10 01:54:09"	356	26.2	20.51	1011	100	3.05367	8
2241	"2022-08-10 01:54:19"	356	26.2	20.51	1011	100	2.43158	8
2242	"2022-08-10 01:54:29"	356	26.2	20.51	1011	100	1.76497	8
2243	"2022-08-10 01:54:39"	356	26.2	20.51	1011	100	1.98016	8
2244	"2022-08-10 01:54:49"	356	26.2	20.51	1011	100	2.07182	8
2245	"2022-08-10 01:54:59"	356	26.2	20.51	1011	100	2.40441	8
2246	"2022-08-10 01:55:09"	356	26.2	20.51	1011	100	2.30967	8
2247	"2022-08-10 01:55:19"	356	26.2	20.51	1011	100	2.35670	8
2248	"2022-08-10 01:55:29"	356	26.2	20.51	1011	100	2.25718	8
2249	"2022-08-10 01:55:39"	356	26.2	20.51	1011	100	2.42569	8
2250	"2022-08-10 01:55:49"	356	26.2	20.51	1011	100	2.79866	8
2251	"2022-08-10 01:55:59"	356	26.2	20.51	1011	100	2.53594	8
2252	"2022-08-10 01:56:09"	356	26.2	20.51	1011	100	2.30967	8
2253	"2022-08-10 01:56:19"	356	26.2	20.51	1011	100	1.66551	8
2254	"2022-08-10 01:56:29"	356	26.2	20.51	1011	100	2.06649	8
2255	"2022-08-10 01:56:39"	356	26.2	20.51	1011	100	2.76906	8
2256	"2022-08-10 01:56:49"	356	26.2	20.51	1011	100	2.18577	8
2257	"2022-08-10 01:56:59"	356	26.2	20.51	1011	100	2.02299	8
2258	"2022-08-10 01:57:09"	356	26.2	20.51	1011	100	2.28329	8
2259	"2022-08-10 01:57:19"	356	26.2	20.51	1011	100	2.11580	8
2260	"2022-08-10 01:57:29"	356	26.2	20.51	1011	100	2.50795	8
2261	"2022-08-10 01:57:39"	356	26.2	20.51	1011	100	2.45903	8
2262	"2022-08-10 01:57:49"	356	26.2	20.51	1011	100	2.25718	8
2263	"2022-08-10 01:57:59"	356	26.2	20.51	1011	100	2.21135	8
2264	"2022-08-10 01:58:09"	356	26.2	20.51	1011	100	2.66521	8
2265	"2022-08-10 01:58:19"	356	26.2	20.51	1011	100	2.66521	8
2266	"2022-08-10 01:58:29"	356	26.2	20.51	1011	100	2.58582	8
2267	"2022-08-10 01:58:39"	356	26.2	20.51	1011	100	2.55757	8
2268	"2022-08-10 01:58:49"	356	26.2	20.51	1011	100	2.25718	8
2269	"2022-08-10 01:58:59"	356	26.2	20.51	1011	100	2.66521	8
2270	"2022-08-10 01:59:09"	356	26.2	20.51	1011	100	2.21135	8
2271	"2022-08-10 01:59:19"	356	26.2	20.51	1011	100	2.18577	8
2272	"2022-08-10 01:59:29"	356	26.2	20.51	1011	100	1.52883	8
2273	"2022-08-10 01:59:39"	356	26.2	20.51	1011	100	1.89120	8
2274	"2022-08-10 01:59:49"	356	26.2	20.51	1011	100	2.09101	8
2275	"2022-08-10 01:59:59"	356	26.2	20.51	1011	100	2.02299	8
2276	"2022-08-10 02:00:09"	356	26.2	20.51	1011	100	1.62773	8
2277	"2022-08-10 02:00:19"	356	26.2	20.51	1011	100	2.38361	8
2278	"2022-08-10 02:00:29"	356	26.2	20.51	1011	100	2.25718	8
2279	"2022-08-10 02:00:39"	356	26.2	20.51	1011	100	2.52961	8
2280	"2022-08-10 02:00:49"	356	26.2	20.51	1011	100	2.42569	8
2281	"2022-08-10 02:00:59"	356	26.2	20.51	1011	100	2.23136	8
2282	"2022-08-10 02:01:09"	356	26.2	20.51	1011	100	2.21135	8
2283	"2022-08-10 02:01:19"	356	26.2	20.51	1011	100	2.52961	8
2284	"2022-08-10 02:01:29"	356	26.2	20.51	1011	100	2.82857	8
2285	"2022-08-10 02:01:39"	356	26.2	20.51	1011	100	2.97441	8
2286	"2022-08-10 02:01:49"	356	26.2	20.51	1011	100	2.37752	8
2287	"2022-08-10 02:01:59"	356	26.2	20.51	1011	100	2.27763	8
2288	"2022-08-10 02:02:09"	356	26.2	20.51	1011	100	1.70392	8
2289	"2022-08-10 02:02:19"	356	26.2	20.51	1011	100	2.07182	8
2290	"2022-08-10 02:02:29"	356	26.2	20.51	1011	100	2.14086	8
2291	"2022-08-10 02:02:39"	356	26.2	20.51	1011	100	2.21135	8
2292	"2022-08-10 02:02:49"	356	26.2	20.51	1011	100	2.00419	8
2293	"2022-08-10 02:02:59"	356	26.2	20.51	1011	100	2.18577	8
2294	"2022-08-10 02:03:09"	356	26.2	20.51	1011	100	2.55757	8
2295	"2022-08-10 02:03:19"	356	26.2	20.51	1011	100	1.99898	8
2296	"2022-08-10 02:03:29"	356	26.2	20.51	1011	100	2.18577	8
2297	"2022-08-10 02:03:39"	356	26.2	20.51	1011	100	1.87318	8
2298	"2022-08-10 02:03:49"	356	26.2	20.51	1011	100	2.63641	8
2299	"2022-08-10 02:03:59"	356	26.2	20.51	1011	100	2.42569	8
2300	"2022-08-10 02:04:09"	356	26.2	20.51	1011	100	1.95639	8
2301	"2022-08-10 02:04:19"	356	26.2	20.51	1011	100	2.33006	8
2302	"2022-08-10 02:04:29"	356	26.2	20.51	1011	100	2.23136	8
2303	"2022-08-10 02:04:39"	356	26.2	20.51	1011	100	2.53594	8
2304	"2022-08-10 02:04:49"	356	26.2	20.51	1011	100	1.74773	8
2305	"2022-08-10 02:04:59"	356	26.2	20.51	1011	100	2.48024	8
2306	"2022-08-10 02:05:09"	356	26.2	20.51	1011	100	2.55757	8
2307	"2022-08-10 02:05:19"	356	26.2	20.51	1011	100	2.45282	8
2308	"2022-08-10 02:05:29"	356	26.2	20.51	1011	100	2.09101	8
2309	"2022-08-10 02:05:39"	356	26.2	20.51	1011	100	2.23720	8
2310	"2022-08-10 02:05:49"	356	26.2	20.51	1011	100	2.52961	8
2311	"2022-08-10 02:05:59"	356	26.2	20.51	1011	100	2.50795	8
2312	"2022-08-10 02:06:09"	356	26.2	20.51	1011	100	2.79866	8
2313	"2022-08-10 02:06:19"	356	26.2	20.51	1011	100	2.60791	8
2314	"2022-08-10 02:06:29"	356	26.2	20.51	1011	100	2.20580	8
2315	"2022-08-10 02:06:39"	356	26.2	20.51	1011	100	2.14086	8
2316	"2022-08-10 02:06:49"	356	26.2	20.51	1011	100	1.89646	8
2317	"2022-08-10 02:06:59"	356	26.2	20.51	1011	100	2.30967	8
2318	"2022-08-10 02:07:09"	356	26.2	20.51	1011	100	1.89646	8
2319	"2022-08-10 02:07:19"	356	26.2	20.51	1011	100	2.41080	8
2320	"2022-08-10 02:07:29"	356	26.2	20.51	1011	100	1.78724	8
2321	"2022-08-10 02:07:39"	356	26.2	20.51	1011	100	2.28329	8
2322	"2022-08-10 02:07:49"	356	26.2	20.51	1011	100	2.48676	8
2323	"2022-08-10 02:07:59"	356	26.2	20.51	1011	100	2.48676	8
2324	"2022-08-10 02:08:09"	356	26.2	20.51	1011	100	2.37752	8
2325	"2022-08-10 02:08:19"	356	26.2	20.51	1011	100	2.28329	8
2326	"2022-08-10 02:08:29"	356	26.2	20.51	1011	100	2.66521	8
2327	"2022-08-10 02:08:39"	356	26.2	20.51	1011	100	2.30371	8
2328	"2022-08-10 02:08:49"	356	26.2	20.51	1011	100	2.48024	8
2329	"2022-08-10 02:08:59"	356	26.2	20.51	1011	100	2.14086	8
2330	"2022-08-10 02:09:09"	356	26.2	20.51	1011	100	2.26333	8
2331	"2022-08-10 02:09:19"	356	26.2	20.51	1011	100	2.40441	8
2332	"2022-08-10 02:09:29"	356	26.2	20.51	1011	100	2.30371	8
2333	"2022-08-10 02:09:39"	356	26.2	20.51	1011	100	2.16046	8
2334	"2022-08-10 02:09:49"	356	26.2	20.51	1011	100	2.66521	8
2335	"2022-08-10 02:09:59"	356	26.2	20.51	1011	100	1.85016	8
2336	"2022-08-10 02:10:09"	356	26.2	20.51	1011	100	2.30967	8
2337	"2022-08-10 02:10:19"	356	26.2	20.51	1011	100	2.53594	8
2338	"2022-08-10 02:10:29"	356	26.2	20.51	1011	100	2.26333	8
2339	"2022-08-10 02:10:39"	356	26.2	20.51	1011	100	1.80977	8
2340	"2022-08-10 02:10:49"	356	26.2	20.51	1011	100	2.40441	8
2341	"2022-08-10 02:10:59"	356	26.2	20.51	1011	100	2.71677	8
2342	"2022-08-10 02:11:09"	356	26.2	20.51	1011	100	2.50795	8
2343	"2022-08-10 02:11:19"	356	26.2	20.51	1011	100	2.37752	8
2344	"2022-08-10 02:11:29"	356	26.2	20.51	1011	100	2.25718	8
2345	"2022-08-10 02:11:39"	356	26.2	20.51	1011	100	2.16046	8
2346	"2022-08-10 02:11:49"	356	26.2	20.51	1011	100	1.54916	8
2347	"2022-08-10 02:11:59"	356	26.2	20.51	1011	100	2.00419	8
2348	"2022-08-10 02:12:09"	356	26.2	20.51	1011	100	1.83254	8
2349	"2022-08-10 02:12:19"	356	26.2	20.51	1011	100	1.69238	8
2350	"2022-08-10 02:12:29"	356	26.2	20.51	1011	100	1.73088	8
2351	"2022-08-10 02:12:39"	356	26.2	20.51	1011	100	2.05305	8
2352	"2022-08-10 02:12:49"	356	26.2	20.51	1011	100	3.05367	8
2353	"2022-08-10 02:12:59"	356	26.2	20.51	1011	100	2.55757	8
2354	"2022-08-10 02:13:09"	356	26.2	20.51	1011	100	2.28329	8
2355	"2022-08-10 02:13:19"	356	26.2	20.51	1011	100	2.28329	8
2356	"2022-08-10 02:13:29"	356	26.2	20.51	1011	100	2.40441	8
2357	"2022-08-10 02:13:39"	356	26.2	20.51	1011	100	2.55757	8
2358	"2022-08-10 02:13:49"	356	26.2	20.51	1011	100	2.45282	8
2359	"2022-08-10 02:13:59"	356	26.2	20.51	1011	100	2.40441	8
2360	"2022-08-10 02:14:09"	356	26.2	20.51	1011	100	2.38361	8
2361	"2022-08-10 02:14:19"	356	26.2	20.51	1011	100	2.43158	8
2362	"2022-08-10 02:14:29"	356	26.2	20.51	1011	100	2.28329	8
2363	"2022-08-10 02:14:39"	356	26.2	20.51	1011	100	2.45903	8
2364	"2022-08-10 02:14:49"	356	26.2	20.51	1011	100	1.87318	8
2365	"2022-08-10 02:14:59"	356	26.2	20.51	1011	100	2.16619	8
2366	"2022-08-10 02:15:09"	356	26.2	20.51	1011	100	2.45282	8
2367	"2022-08-10 02:15:19"	356	26.2	20.51	1011	100	2.33006	8
2368	"2022-08-10 02:15:29"	356	26.2	20.51	1011	100	2.21135	8
2369	"2022-08-10 02:15:39"	356	26.2	20.51	1011	100	1.85016	8
2370	"2022-08-10 02:15:49"	356	26.2	20.51	1011	100	1.85016	8
2371	"2022-08-10 02:15:59"	356	26.2	20.51	1011	100	1.80977	8
2372	"2022-08-10 02:16:09"	356	26.2	20.51	1011	100	2.23136	8
2373	"2022-08-10 02:16:19"	356	26.2	20.51	1011	100	1.93799	8
2374	"2022-08-10 02:16:29"	356	26.2	20.51	1011	100	2.55757	8
2375	"2022-08-10 02:16:39"	356	26.2	20.51	1011	100	2.35670	8
2376	"2022-08-10 02:16:49"	356	26.2	20.51	1011	100	2.18577	8
2377	"2022-08-10 02:16:59"	356	26.2	20.51	1011	100	2.19179	8
2378	"2022-08-10 02:17:09"	356	26.2	20.51	1011	100	1.94380	8
2379	"2022-08-10 02:17:19"	356	26.2	20.51	1011	100	1.98016	8
2380	"2022-08-10 02:17:29"	356	26.2	20.51	1011	100	2.53594	8
2381	"2022-08-10 02:17:39"	356	26.2	20.51	1011	100	2.30967	8
2382	"2022-08-10 02:17:49"	356	26.2	20.51	1011	100	2.23720	8
2383	"2022-08-10 02:17:59"	356	26.2	20.51	1011	100	2.04727	8
2384	"2022-08-10 02:18:09"	356	26.2	20.51	1011	100	2.71677	8
2385	"2022-08-10 02:18:19"	356	26.2	20.51	1011	100	2.11580	8
2386	"2022-08-10 02:18:29"	356	26.2	20.51	1011	100	2.37752	8
2387	"2022-08-10 02:18:39"	356	26.2	20.51	1011	100	2.33633	8
2388	"2022-08-10 02:18:49"	356	26.2	20.51	1011	100	1.96177	8
2389	"2022-08-10 02:18:59"	356	26.2	20.51	1011	100	2.52961	8
2390	"2022-08-10 02:19:09"	356	26.2	20.51	1011	100	2.16046	8
2391	"2022-08-10 02:19:19"	356	26.2	20.51	1011	100	2.02299	8
2392	"2022-08-10 02:19:29"	356	26.2	20.51	1011	100	2.25718	8
2393	"2022-08-10 02:19:39"	356	26.2	20.51	1011	100	1.85016	8
2394	"2022-08-10 02:19:49"	356	26.2	20.51	1011	100	2.63641	8
2395	"2022-08-10 02:19:59"	356	26.2	20.51	1011	100	1.78724	8
2396	"2022-08-10 02:20:09"	356	26.2	20.51	1011	100	2.18577	8
2397	"2022-08-10 02:20:19"	356	26.2	20.51	1011	100	2.04727	8
2398	"2022-08-10 02:20:29"	356	26.2	20.51	1011	100	2.35670	8
2399	"2022-08-10 02:20:39"	356	26.2	20.51	1011	100	2.77576	8
2400	"2022-08-10 02:20:49"	356	26.2	20.51	1011	100	2.40441	8
2401	"2022-08-10 02:20:59"	356	26.2	20.51	1011	100	1.80977	8
2402	"2022-08-10 02:21:09"	356	26.2	20.51	1011	100	2.04727	8
2403	"2022-08-10 02:21:19"	356	26.2	20.51	1011	100	2.07182	8
2404	"2022-08-10 02:21:29"	356	26.2	20.51	1011	100	2.52961	8
2405	"2022-08-10 02:21:39"	356	26.2	20.51	1011	100	2.33006	8
2406	"2022-08-10 02:21:49"	356	26.2	20.51	1011	100	1.72569	8
2407	"2022-08-10 02:21:59"	356	26.2	20.51	1011	100	2.14086	8
2408	"2022-08-10 02:22:09"	356	26.2	20.51	1011	100	2.33006	8
2409	"2022-08-10 02:22:19"	356	26.2	20.51	1011	100	2.02849	8
2410	"2022-08-10 02:22:29"	356	26.2	20.51	1011	100	2.61436	8
2411	"2022-08-10 02:22:39"	356	26.2	20.51	1011	100	2.26333	8
2412	"2022-08-10 02:22:49"	356	26.2	20.51	1011	100	1.93799	8
2413	"2022-08-10 02:22:59"	356	26.2	20.51	1011	100	2.30967	8
2414	"2022-08-10 02:23:09"	356	26.2	20.51	1011	100	2.23136	8
2415	"2022-08-10 02:23:19"	356	26.2	20.51	1011	100	2.23720	8
2416	"2022-08-10 02:23:29"	356	26.2	20.51	1011	100	1.73088	8
2417	"2022-08-10 02:23:39"	356	26.2	20.51	1011	100	1.62773	8
2418	"2022-08-10 02:23:49"	356	26.2	20.51	1011	100	2.11580	8
2419	"2022-08-10 02:23:59"	356	26.2	20.51	1011	100	1.68706	8
2420	"2022-08-10 02:24:09"	356	26.2	20.51	1011	100	2.19179	8
2421	"2022-08-10 02:24:19"	356	26.2	20.51	1011	100	2.25718	8
2422	"2022-08-10 02:24:29"	356	26.2	20.51	1011	100	2.68772	8
2423	"2022-08-10 02:24:39"	356	26.2	20.51	1011	100	2.48024	8
2424	"2022-08-10 02:24:49"	356	26.2	20.51	1011	100	2.16046	8
2425	"2022-08-10 02:24:59"	356	26.2	20.51	1011	100	2.53594	8
2426	"2022-08-10 02:25:09"	356	26.2	20.51	1011	100	2.00419	8
2427	"2022-08-10 02:25:19"	356	26.2	20.51	1011	100	1.78724	8
2428	"2022-08-10 02:25:29"	356	26.2	20.51	1011	100	1.85016	8
2429	"2022-08-10 02:25:39"	356	26.2	20.51	1011	100	2.18577	8
2430	"2022-08-10 02:25:49"	356	26.2	20.51	1011	100	2.35670	8
2431	"2022-08-10 02:25:59"	356	26.2	20.51	1011	100	2.18577	8
2432	"2022-08-10 02:26:09"	356	26.2	20.51	1011	100	1.99898	8
2433	"2022-08-10 02:26:19"	356	26.2	20.51	1011	100	1.74773	8
2434	"2022-08-10 02:26:29"	356	26.2	20.51	1011	100	1.80977	8
2435	"2022-08-10 02:26:39"	356	26.2	20.51	1011	100	1.72569	8
2436	"2022-08-10 02:26:49"	356	26.2	20.51	1011	100	1.78724	8
2437	"2022-08-10 02:26:59"	356	26.2	20.51	1011	100	2.55757	8
2438	"2022-08-10 02:27:09"	356	26.2	20.51	1011	100	1.98016	8
2439	"2022-08-10 02:27:19"	356	26.2	20.51	1011	100	2.43158	8
2440	"2022-08-10 02:27:29"	356	26.2	20.51	1011	100	2.21135	8
2441	"2022-08-10 02:27:39"	356	26.2	20.51	1011	100	1.64903	8
2442	"2022-08-10 02:27:49"	356	26.2	20.51	1011	100	2.07182	8
2443	"2022-08-10 02:27:59"	356	26.2	20.51	1011	100	2.38361	8
2444	"2022-08-10 02:28:09"	356	26.2	20.51	1011	100	1.64421	8
2445	"2022-08-10 02:28:19"	356	26.2	20.51	1011	100	2.30967	8
2446	"2022-08-10 02:28:29"	356	26.2	20.51	1011	100	1.77001	8
2447	"2022-08-10 02:28:39"	356	26.2	20.51	1011	100	2.16619	8
2448	"2022-08-10 02:28:49"	356	26.2	20.51	1011	100	1.87318	8
2449	"2022-08-10 02:28:59"	356	26.2	20.51	1011	100	1.63294	8
2450	"2022-08-10 02:29:09"	356	26.2	20.51	1011	100	2.09662	8
2451	"2022-08-10 02:29:19"	356	26.2	20.51	1011	100	2.26333	8
2452	"2022-08-10 02:29:29"	356	26.2	20.51	1011	100	2.09662	8
2453	"2022-08-10 02:29:39"	356	26.2	20.51	1011	100	1.93799	8
2454	"2022-08-10 02:29:49"	356	26.2	20.51	1011	100	2.91257	8
2455	"2022-08-10 02:29:59"	356	26.2	20.51	1011	100	1.38903	8
2456	"2022-08-10 02:30:09"	356	26.2	20.51	1011	100	2.09662	8
2457	"2022-08-10 02:30:19"	356	26.2	20.51	1011	100	2.11580	8
2458	"2022-08-10 02:30:29"	356	26.2	20.51	1011	100	2.16046	8
2459	"2022-08-10 02:30:39"	356	26.2	20.51	1011	100	2.48024	8
2460	"2022-08-10 02:30:49"	356	26.2	20.51	1011	100	2.02299	8
2461	"2022-08-10 02:30:59"	356	26.2	20.51	1011	100	2.33006	8
2462	"2022-08-10 02:31:09"	356	26.2	20.51	1011	100	2.11580	8
2463	"2022-08-10 02:31:19"	356	26.2	20.51	1011	100	1.76497	8
2464	"2022-08-10 02:31:29"	356	26.2	20.51	1011	100	2.53594	8
2465	"2022-08-10 02:31:39"	356	26.2	20.51	1011	100	1.92000	8
2466	"2022-08-10 02:31:49"	356	26.2	20.51	1011	100	1.78724	8
2467	"2022-08-10 02:31:59"	356	26.2	20.51	1011	100	1.85016	8
2468	"2022-08-10 02:32:09"	356	26.2	20.51	1011	100	1.60667	8
2469	"2022-08-10 02:32:19"	356	26.2	20.51	1011	100	1.91446	8
2470	"2022-08-10 02:32:29"	356	26.2	20.51	1011	100	1.78724	8
2471	"2022-08-10 02:32:39"	356	26.2	20.51	1011	100	2.09101	8
2472	"2022-08-10 02:32:49"	356	26.2	20.51	1011	100	2.88210	8
2473	"2022-08-10 02:32:59"	356	26.2	20.51	1011	100	2.33006	8
2474	"2022-08-10 02:33:09"	356	26.2	20.51	1011	100	2.30967	8
2475	"2022-08-10 02:33:19"	356	26.2	20.51	1011	100	2.18577	8
2476	"2022-08-10 02:33:29"	356	26.2	20.51	1011	100	2.07182	8
2477	"2022-08-10 02:33:39"	356	26.2	20.51	1011	100	2.50795	8
2478	"2022-08-10 02:33:49"	356	26.2	20.51	1011	100	2.04727	8
2479	"2022-08-10 02:33:59"	356	26.2	20.51	1011	100	2.27763	8
2480	"2022-08-10 02:34:09"	356	26.2	20.51	1011	100	1.78724	8
2481	"2022-08-10 02:34:19"	356	26.2	20.51	1011	100	2.48024	8
2482	"2022-08-10 02:34:29"	356	26.2	20.51	1011	100	2.73976	8
2483	"2022-08-10 02:34:39"	356	26.2	20.51	1011	100	2.58582	8
2484	"2022-08-10 02:34:49"	356	26.2	20.51	1011	100	2.60791	8
2485	"2022-08-10 02:34:59"	356	26.2	20.51	1011	100	2.37752	8
2486	"2022-08-10 02:35:09"	356	26.2	20.51	1011	100	1.87318	8
2487	"2022-08-10 02:35:19"	356	26.2	20.51	1011	100	1.72569	8
2488	"2022-08-10 02:35:29"	356	26.2	20.51	1011	100	2.02849	8
2489	"2022-08-10 02:35:39"	356	26.2	20.51	1011	100	1.70884	8
2490	"2022-08-10 02:35:49"	356	26.2	20.51	1011	100	2.23720	8
2491	"2022-08-10 02:35:59"	356	26.2	20.51	1011	100	1.66551	8
2492	"2022-08-10 02:36:09"	356	26.2	20.51	1011	100	2.13543	8
2493	"2022-08-10 02:36:19"	356	26.2	20.51	1011	100	2.25183	7
2494	"2022-08-10 02:36:29"	356	26.2	20.51	1011	100	1.93288	8
2495	"2022-08-10 02:36:39"	356	26.2	20.51	1011	100	2.30967	8
2496	"2022-08-10 02:36:49"	356	26.2	20.51	1011	100	2.45903	8
2497	"2022-08-10 02:36:59"	356	26.2	20.51	1011	100	2.09662	8
2498	"2022-08-10 02:37:09"	356	26.2	20.51	1011	100	2.30967	8
2499	"2022-08-10 02:37:19"	356	26.2	20.51	1011	100	2.50795	8
2500	"2022-08-10 02:37:29"	356	26.2	20.51	1011	100	2.41080	8
2501	"2022-08-10 02:37:39"	356	26.2	20.51	1011	100	2.02849	8
2502	"2022-08-10 02:37:49"	356	26.2	20.51	1011	100	2.04727	8
2503	"2022-08-10 02:37:59"	356	26.2	20.51	1011	100	2.19179	8
2504	"2022-08-10 02:38:09"	356	26.2	20.51	1011	100	2.56422	8
2505	"2022-08-10 02:38:19"	356	26.2	20.51	1011	100	1.63294	8
2506	"2022-08-10 02:38:29"	356	26.2	20.51	1011	100	2.02849	8
2507	"2022-08-10 02:38:39"	356	26.2	20.51	1011	100	2.23720	8
2508	"2022-08-10 02:38:49"	356	26.2	20.51	1011	100	2.64319	8
2509	"2022-08-10 02:38:59"	356	26.2	20.51	1011	100	1.89120	8
2510	"2022-08-10 02:39:09"	356	26.2	20.51	1011	100	2.66521	8
2511	"2022-08-10 02:39:19"	356	26.2	20.51	1011	100	2.04727	8
2512	"2022-08-10 02:39:29"	356	26.2	20.51	1011	100	1.93799	8
2513	"2022-08-10 02:39:39"	356	26.2	20.51	1011	100	1.89120	8
2514	"2022-08-10 02:39:49"	356	26.2	20.51	1011	100	2.55757	8
2515	"2022-08-10 02:39:59"	356	26.2	20.51	1011	100	2.38361	8
2516	"2022-08-10 02:40:09"	356	26.2	20.51	1011	100	2.54311	8
2517	"2022-08-10 02:40:19"	356	26.2	20.51	1011	100	2.41080	8
2518	"2022-08-10 02:40:29"	356	26.2	20.51	1011	100	2.50795	8
